"date","timestamp","tenant_id","org_id","unit_id","department_id","machine_id","edge_id","shift_id","batch_id","total_machine_runtime","machine_up_time","planned_production_time","machine_idle_time","actual_production_time","net_available_time","all_available_time","total_machine_downtime","total_planned_downtime","unplanned_downtime","target_parts","total_parts_produced","no_of_parts_rejected","total_production_per_batch","actual_cycletime","time_between_job_parts","parts_per_minute","availability_loss_time","cycletime_loss","capacity_utilized_percent","machine_performance_percent","machine_availability_percent","availability_loss_percent","asset_utilization_percent","planned_downtime_percent"
2023-10-02,1696219120844,18,51,52,53,NAC_012,E400022,First Shift,,1345110,1345110,3600000,287636,1632746,,,1967254,1967254,1967254,,53,,,2168.2827,18956,2,2254890,-1831.717391304348,1.962962962962963,15.760792797615064,37.36416666666666,62.63583333333334,45.354055555555554,0.0
2023-10-02,1696222693523,18,51,52,53,NAC_012,E400022,First Shift,,1997992,1997992,3600000,1602008,3600000,,,0,0,0,,54,,,2148.1462,42015,1,1602008,-1851.8536585365855,2.0,10.810854097513904,55.49977777777778,44.50022222222223,100.0,0.0
2023-10-02,1696226399908,18,51,52,53,NAC_012,E400022,First Shift,,1941068,1941068,3600000,929541,2870609,,,729391,729391,729391,,82,,,2147.6094,17859,2,1658932,-1852.390625,3.037037037037037,16.897913931917895,53.91855555555556,46.08144444444445,79.73913888888889,0.0
2023-10-02,1696229998448,18,51,52,53,NAC_012,E400022,First Shift,,3596383,3596383,3600000,3617,3600000,,,0,0,0,,154,,,2159.2302,17865,3,3617,-1840.7698412698414,5.703703703703703,17.128320315161094,99.89952777777778,0.10047222222222221,100.0,0.0
2023-10-02,1696233544403,18,51,52,53,NAC_012,E400022,First Shift,,2532734,2532734,3600000,750660,3283394,,,316606,316606,316606,,95,,,2149.203,18242,2,1067266,-1850.7971014492755,3.5185185185185186,15.003549523953167,70.35372222222223,29.64627777777778,91.20538888888889,0.0
2023-10-02,1696237198996,18,51,52,53,NAC_012,E400022,First Shift,,2783880,2783880,3600000,816120,3600000,,,0,0,0,,99,,,2172.5625,19188,2,816120,-1827.4375,3.6666666666666665,14.224751066856332,77.33,22.67,100.0,0.0
2023-10-02,1696240797379,18,51,52,53,NAC_012,E400022,First Shift,,1984757,1984757,3600000,1307114,3291871,,,308129,308129,308129,,66,,,2158.9348,22105,1,1615243,-1841.0652173913045,2.4444444444444446,13.301376440541587,55.132138888888896,44.86786111111111,91.4408611111111,0.0
2023-10-02,1696244399292,18,51,52,53,NAC_012,E400022,Second Shift,,3099337,3099337,3600000,500663,3600000,,,0,0,0,,106,,,2178.9775,21279,2,500663,-1821.0224719101125,3.925925925925926,13.68034518350215,86.09269444444443,13.907305555555554,100.0,0.0
2023-10-02,1696247997282,18,51,52,53,NAC_012,E400022,Second Shift,,3147334,3147334,3600000,452666,3600000,,,0,0,0,,106,,,2192.6292,23071,2,452666,-1807.370786516854,3.925925925925926,13.47171923920372,87.42594444444445,12.574055555555555,100.0,0.0
2023-10-02,1696251598134,18,51,52,53,NAC_012,E400022,Second Shift,,3458086,3458086,3600000,141914,3600000,,,0,0,0,,153,,,2151.2903,17860,3,141914,-1848.7096774193546,5.666666666666667,17.697651244069696,96.05794444444444,3.9420555555555556,100.0,0.0
2023-10-02,1696254878289,18,51,52,53,NAC_012,E400022,Second Shift,,2176291,2176291,3600000,702737,2879028,,,720972,720972,720972,,96,,,2158.913,17829,2,1423709,-1841.086956521739,3.5555555555555554,17.644699169366596,60.452527777777775,39.547472222222225,79.97300002777779,0.0
2023-10-03,1696301984631,18,51,52,53,NAC_012,E400022,First Shift,,865194,865194,3600000,15369,880563,,,2719437,2719437,2719437,,40,,,2162.647,17844,3,2734806,-1837.3529411764707,1.4814814814814814,18.492962272045343,24.033166666666666,75.96683333333333,24.460083333333333,0.0
2023-10-03,1696305458926,18,51,52,53,NAC_012,E400022,First Shift,,1272961,1272961,3600000,1993254,3266215,,,333785,333785,333785,,48,,,2168.889,42171,1,2327039,-1831.1111111111113,1.7777777777777777,15.082944410708576,35.36002777777778,64.63997222222221,90.72819444444444,0.0
2023-10-03,1696309165532,18,51,52,53,NAC_012,E400022,First Shift,,3205026,3205026,3600000,83767,3288793,,,311207,311207,311207,,128,,,2195.94,17790,2,394974,-1804.06,4.7407407407407405,15.9749094079112,89.0285,10.971499999999999,91.35536111111111,0.0
2023-10-03,1696312798022,18,51,52,53,NAC_012,E400022,First Shift,,3108104,3108104,3600000,491896,3600000,,,0,0,0,,109,,,2185.3794,18599,2,491896,-1814.6206896551726,4.037037037037037,14.027844628107683,86.33622222222222,13.663777777777778,100.0,0.0
2023-10-03,1696316398598,18,51,52,53,NAC_012,E400022,First Shift,,3321895,3321895,3600000,278105,3600000,,,0,0,0,,138,,,2191.8943,17811,2,278105,-1808.1056910569105,5.111111111111111,16.61702130862053,92.27486111111111,7.725138888888888,100.0,0.0
2023-10-03,1696319997110,18,51,52,53,NAC_012,E400022,First Shift,,3596330,3596330,3600000,3670,3600000,,,0,0,0,,147,,,2202.288,17806,2,3670,-1797.7118644067796,5.444444444444445,16.350001251275607,99.89805555555556,0.10194444444444443,100.0,0.0
2023-10-03,1696322976447,18,51,52,53,NAC_012,E400022,First Shift,,2193820,2193820,3600000,71947,2265767,,,1334233,1334233,1334233,,82,,,2201.508,19120,2,1406180,-1798.4920634920636,3.037037037037037,14.951089879753123,60.93944444444445,39.06055555555555,62.93797225000001,0.0
2023-10-03,1696323697146,18,51,52,53,NAC_012,E400022,First Shift,,16827,16827,3600000,80319,97146,,,3502854,3502854,3502854,,1,,,,0,1,3583173,,0.037037037037037035,23.771319902537588,0.4674166666666667,99.53258333333333,2.6985000277777824,0.0
2023-10-04,1696395598540,18,51,52,53,NAC_012,E400022,First Shift,,3121734,3121734,3600000,1460,3123194,,,476806,476806,476806,,150,,,2152.8962,17872,3,478266,-1847.1037037037036,5.555555555555555,19.220087297636507,86.71483333333333,13.285166666666667,86.75538888888889,0.0
2023-10-04,1696399199727,18,51,52,53,NAC_012,E400022,First Shift,,3534141,3534141,3600000,65859,3600000,,,0,0,0,,168,,,2165.0452,17850,3,65859,-1834.9548872180453,6.222222222222222,19.014521491926892,98.17058333333334,1.8294166666666667,100.0,0.0
2023-10-04,1696402799675,18,51,52,53,NAC_012,E400022,First Shift,,3240720,3240720,3600000,359280,3600000,,,0,0,0,,127,,,2163.9644,17851,2,359280,-1836.0357142857142,4.703703703703703,15.675528894813498,90.02,9.98,100.0,0.0
2023-10-04,1696406399426,18,51,52,53,NAC_012,E400022,First Shift,,3400987,3400987,3600000,199013,3600000,,,0,0,0,,119,,,2172.7334,20297,2,199013,-1827.2666666666669,4.407407407407407,13.995937061800001,94.47186111111111,5.528138888888889,100.0,0.0
2023-10-04,1696409994401,18,51,52,53,NAC_012,E400022,First Shift,,2478451,2478451,3600000,1121549,3600000,,,0,0,0,,92,,,2209.3767,19011,2,1121549,-1790.6233766233768,3.4074074074074074,14.847983680129243,68.8458611111111,31.154138888888887,100.0,0.0
2023-10-04,1696413597167,18,51,52,53,NAC_012,E400022,First Shift,,2492880,2492880,3600000,1107120,3600000,,,0,0,0,,72,,,2209.0981,24060,1,1107120,-1790.9019607843138,2.6666666666666665,11.552902666795033,69.24666666666667,30.753333333333334,100.0,0.0
2023-10-04,1696416793228,18,51,52,53,NAC_012,E400022,Second Shift,,2841883,2841883,3600000,351345,3193228,,,406772,406772,406772,,103,,,2219.5,19600,2,758117,-1780.5,3.814814814814815,14.497430049020316,78.94119444444443,21.058805555555555,88.70077780555556,0.0
2023-10-04,1696420797738,18,51,52,53,NAC_012,E400022,Second Shift,,3303338,3303338,3600000,296662,3600000,,,0,0,0,,155,,,2191.5828,17817,3,296662,-1808.4173228346458,5.7407407407407405,18.768893767455825,91.75938888888889,8.24061111111111,100.0,0.0
2023-10-04,1696424386140,18,51,52,53,NAC_012,E400022,Second Shift,,3585847,3585847,3600000,14153,3600000,,,0,0,0,,160,,,2187.3047,17801,3,14153,-1812.6953125,5.925925925925926,17.84794499040255,99.60686111111112,0.39313888888888887,100.0,0.0
2023-10-04,1696427317601,18,51,52,53,NAC_012,E400022,Second Shift,,2456478,2456478,3600000,461123,2917601,,,682399,682399,682399,,81,,,2219.6912,20299,2,1143522,-1780.3088235294117,3.0,13.189615376160502,68.2355,31.7645,81.04447225000001,0.0
2023-10-06,1696561195609,18,51,52,53,NAC_012,E400022,First Shift,,539002,539002,3600000,4391,543393,,,3056607,3056607,3056607,,23,,,2159.375,17838,3,3060998,-1840.625,0.8518518518518519,17.06858230581705,14.972277777777778,85.02772222222222,15.09425,0.0
2023-10-06,1696564799470,18,51,52,53,NAC_012,E400022,First Shift,,3599260,3599260,3600000,740,3600000,,,0,0,0,,169,,,2173.6482,17847,3,740,-1826.351724137931,6.2592592592592595,18.78163844790318,99.97944444444444,0.020555555555555556,100.0,0.0
2023-10-06,1696568398866,18,51,52,53,NAC_012,E400022,First Shift,,3596954,3596954,3600000,3046,3600000,,,0,0,0,,159,,,2167.5957,17850,3,3046,-1832.4044117647059,5.888888888888889,17.68162728797755,99.91538888888888,0.08461111111111111,100.0,0.0
2023-10-06,1696571992555,18,51,52,53,NAC_012,E400022,First Shift,,3591547,3591547,3600000,8453,3600000,,,0,0,0,,161,,,2179.346,17829,3,8453,-1820.654135338346,5.962962962962963,17.930991853928127,99.76519444444445,0.23480555555555555,100.0,0.0
2023-10-06,1696575598161,18,51,52,53,NAC_012,E400022,First Shift,,527013,527013,3600000,784637,1311650,,,2288350,2288350,2288350,,12,,,7053.1113,82370,1,3072987,3053.1111111111113,0.4444444444444444,9.107934718877903,14.63925,85.36075,36.43472222222222,0.0
2023-10-06,1696577400434,18,51,52,53,NAC_012,E400022,First Shift,,1233052,1233052,3600000,567382,1800434,,,1799566,1799566,1799566,,52,,,2218.4546,19223,2,2366948,-1781.5454545454545,1.9259259259259258,16.868712755017633,34.251444444444445,65.74855555555555,50.01205558333334,0.0
2023-10-06,1696582794888,18,51,52,53,NAC_012,E400022,First Shift,,3277464,3277464,3600000,322536,3600000,,,0,0,0,,134,,,2186.6487,17813,2,322536,-1813.3513513513512,4.962962962962963,16.35410793223053,91.04066666666667,8.959333333333333,100.0,0.0
2023-10-06,1696586399190,18,51,52,53,NAC_012,E400022,First Shift,,2221284,2221284,3600000,92223,2313507,,,1286493,1286493,1286493,,98,,,2206.9136,18625,3,1378716,-1793.0864197530864,3.6296296296296298,17.647450753708217,61.702333333333335,38.29766666666667,64.26408333333333,0.0
2023-10-06,1696589999429,18,51,52,53,NAC_012,E400022,Second Shift,,3144386,3144386,3600000,455614,3600000,,,0,0,0,,129,,,2238.8992,19514,2,455614,-1761.1009174311926,4.777777777777778,16.410199002285342,87.34405555555556,12.655944444444444,100.0,0.0
2023-10-06,1696593599196,18,51,52,53,NAC_012,E400022,Second Shift,,3595491,3595491,3600000,4509,3600000,,,0,0,0,,155,,,2203.478,20082,3,4509,-1796.5220588235293,5.7407407407407405,17.24382010690612,99.87475,0.12525,100.0,0.0
2023-10-06,1696597192020,18,51,52,53,NAC_012,E400022,Second Shift,,3430407,3430407,3600000,169593,3600000,,,0,0,0,,151,,,2255.1826,19320,3,169593,-1744.8174603174602,5.592592592592593,17.607240190449705,95.28908333333334,4.710916666666667,100.0,0.0
2023-10-06,1696600673318,18,51,52,53,NAC_012,E400022,Second Shift,,3366838,3366838,3600000,233162,3600000,,,0,0,0,,151,,,2198.2195,17792,3,233162,-1801.7804878048782,5.592592592592593,17.93968108949703,93.52327777777778,6.4767222222222225,100.0,0.0
2023-10-07,1696647595111,18,51,52,53,NAC_012,E400022,First Shift,,1423090,1423090,3600000,4889,1427979,,,2172021,2172021,2172021,,63,,,2206.5186,19298,3,2176910,-1793.4814814814813,2.3333333333333335,17.7079453864478,39.530277777777776,60.469722222222224,39.66608333333333,0.0
2023-10-07,1696651198742,18,51,52,53,NAC_012,E400022,First Shift,,3524146,3524146,3600000,75854,3600000,,,0,0,0,,142,,,2202.3684,19100,2,75854,-1797.6315789473683,5.2592592592592595,16.117379926938327,97.89294444444444,2.1070555555555552,100.0,0.0
2023-10-07,1696654797592,18,51,52,53,NAC_012,E400022,First Shift,,1240754,1240754,3600000,171664,1412418,,,2187582,2187582,2187582,,31,,,3668.3845,31941,1,2359246,-331.61538461538476,1.1481481481481481,9.993923050016361,34.46538888888889,65.5346111111111,39.23383333333334,0.0
2023-10-07,1696658397957,18,51,52,53,NAC_012,E400022,First Shift,,2854091,2854091,3600000,325679,3179770,,,420230,420230,420230,,96,,,2309.24,19891,2,745909,-1690.7600000000002,3.5555555555555554,13.454371286689879,79.28030555555556,20.719694444444446,88.32694444444445,0.0
2023-10-07,1696661998405,18,51,52,53,NAC_012,E400022,First Shift,,2760098,2760098,3600000,449797,3209895,,,390105,390105,390105,,104,,,2226.6824,19466,2,839902,-1773.3176470588237,3.8518518518518516,15.071928605433573,76.66938888888889,23.33061111111111,89.16375,0.0
2023-10-07,1696663509230,18,51,52,53,NAC_012,E400022,First Shift,,1498651,1498651,3600000,10579,1509230,,,2090770,2090770,2090770,,72,,,2167.8645,17832,3,2101349,-1832.1355932203392,2.6666666666666665,19.21728274294682,41.629194444444444,58.37080555555556,41.92305558333333,0.0
2023-10-07,1696669198783,18,51,52,53,NAC_012,E400022,First Shift,,3407708,3407708,3600000,192292,3600000,,,0,0,0,,151,,,2178.5042,17822,3,192292,-1821.4959349593496,5.592592592592593,17.724523345310104,94.65855555555555,5.341444444444445,100.0,0.0
2023-10-07,1696672797299,18,51,52,53,NAC_012,E400022,First Shift,,2533584,2533584,3600000,412367,2945951,,,654049,654049,654049,,99,,,2175.7368,19027,2,1066416,-1824.2631578947367,3.6666666666666665,15.630032396794421,70.37733333333334,29.62266666666667,81.83197222222222,0.0
2023-10-07,1696676398426,18,51,52,53,NAC_012,E400022,Second Shift,,2875628,2875628,3600000,724372,3600000,,,0,0,0,,123,,,2199.8823,17788,2,724372,-1800.1176470588234,4.555555555555555,17.109306210678156,79.87855555555555,20.121444444444446,100.0,0.0
2023-10-07,1696679998631,18,51,52,53,NAC_012,E400022,Second Shift,,3142353,3142353,3600000,62105,3204458,,,395542,395542,395542,,130,,,2189.5188,17817,2,457647,-1810.4811320754716,4.814814814814815,16.548109012577516,87.28758333333333,12.712416666666668,89.01272222222222,0.0
2023-10-07,1696683443579,18,51,52,53,NAC_012,E400022,Second Shift,,3440230,3440230,3600000,159770,3600000,,,0,0,0,,155,,,2187.2869,17813,3,159770,-1812.7131782945735,5.7407407407407405,18.022050851251226,95.56194444444445,4.438055555555556,100.0,0.0
2023-10-07,1696685238782,18,51,52,53,NAC_012,E400022,Second Shift,,1457907,1457907,3600000,180875,1638782,,,1961218,1961218,1961218,,68,,,2186.5334,17833,2,2142093,-1813.4666666666667,2.5185185185185186,18.656882777845226,40.497416666666666,59.502583333333334,45.521722249999996,0.0
2023-10-08,1696737599554,18,51,52,53,NAC_012,E400022,First Shift,,493166,493166,3600000,446,493612,,,3106388,3106388,3106388,,16,,,2184.3076,27597,2,3106834,-1815.6923076923076,0.5925925925925926,12.97737475819501,13.699055555555557,86.30094444444445,13.711444444444444,0.0
2023-10-08,1696740554024,18,51,52,53,NAC_012,E400022,First Shift,,2275971,2275971,3600000,678053,2954024,,,645976,645976,645976,,79,,,2188.5344,19418,2,1324029,-1811.4655172413795,2.925925925925926,13.884183937317305,63.22141666666666,36.77858333333333,82.05622225,0.0
2023-10-08,1696744393560,18,51,52,53,NAC_012,E400022,First Shift,,1633997,1633997,3600000,198926,1832923,,,1767077,1767077,1767077,,61,,,2208.64,18798,2,1966003,-1791.3600000000001,2.259259259259259,14.932707954788166,45.38880555555556,54.61119444444444,50.91452780555555,0.0
2023-10-08,1696748399588,18,51,52,53,NAC_012,E400022,First Shift,,3254913,3254913,3600000,412,3255325,,,344675,344675,344675,,137,,,2205.8262,19354,3,345087,-1794.1739130434785,5.074074074074074,16.836087477606927,90.41425,9.585749999999999,90.42569444444445,0.0
2023-10-08,1696749913649,18,51,52,53,NAC_012,E400022,First Shift,,1511908,1511908,3600000,1741,1513649,,,2086351,2086351,2086351,,69,,,2173.0,17848,3,2088092,-1827.0,2.5555555555555554,18.25507901274416,41.99744444444444,58.00255555555556,42.04580558333334,0.0
2023-10-08,1696755599895,18,51,52,53,NAC_012,E400022,First Shift,,2580577,2580577,3600000,348764,2929341,,,670659,670659,670659,,102,,,2220.1162,18917,2,1019423,-1779.8837209302324,3.7777777777777777,15.810417592654666,71.68269444444444,28.317305555555556,81.37058333333333,0.0
2023-10-08,1696759196671,18,51,52,53,NAC_012,E400022,First Shift,,3417981,3417981,3600000,182019,3600000,,,0,0,0,,143,,,2169.0598,17799,2,182019,-1830.940170940171,5.296296296296297,16.735025735953478,94.94391666666667,5.0560833333333335,100.0,0.0
2023-10-08,1696762799843,18,51,52,53,NAC_012,E400022,Second Shift,,3390219,3390219,3600000,209781,3600000,,,0,0,0,,134,,,2181.4807,19000,2,209781,-1818.519230769231,4.962962962962963,15.810188073395848,94.17275000000001,5.827249999999999,100.0,0.0
2023-10-08,1696766399694,18,51,52,53,NAC_012,E400022,Second Shift,,3519440,3519440,3600000,80560,3600000,,,0,0,0,,148,,,2207.4297,19446,2,80560,-1792.5702479338843,5.481481481481482,16.82085786375105,97.76222222222222,2.2377777777777776,100.0,0.0
2023-10-08,1696769998673,18,51,52,53,NAC_012,E400022,Second Shift,,3006058,3006058,3600000,277810,3283868,,,316132,316132,316132,,121,,,2187.5579,19873,2,593942,-1812.4421052631578,4.481481481481482,16.100820409985435,83.5016111111111,16.49838888888889,91.21855555555555,0.0
2023-10-08,1696773575643,18,51,52,53,NAC_012,E400022,Second Shift,,3574788,3574788,3600000,25212,3600000,,,0,0,0,,155,,,2183.211,17824,3,25212,-1816.7890625,5.7407407407407405,17.34368583535583,99.29966666666667,0.7003333333333334,100.0,0.0
2023-10-10,1696931998408,18,51,52,53,NAC_012,E400022,First Shift,,1964494,1964494,3600000,208950,2173444,,,1426556,1426556,1426556,,80,,,2179.7078,19174,2,1635506,-1820.2923076923075,2.962962962962963,16.289181845299606,54.56927777777778,45.43072222222222,60.373444444444445,0.0
2023-10-10,1696935598059,18,51,52,53,NAC_012,E400022,Second Shift,,3597275,3597275,3600000,2725,3600000,,,0,0,0,,137,,,2326.2036,20408,2,2725,-1673.7964601769913,5.074074074074074,15.233753327171263,99.92430555555556,0.07569444444444444,100.0,0.0
2023-10-10,1696939183552,18,51,52,53,NAC_012,E400022,Second Shift,,2931273,2931273,3600000,668727,3600000,,,0,0,0,,56,,,4480.5107,44935,1,668727,480.510638297872,2.074074074074074,7.6417310840716635,81.42425,18.57575,100.0,0.0
2023-10-10,1696942799964,18,51,52,53,NAC_012,E400022,Second Shift,,3598547,3598547,3600000,1453,3600000,,,0,0,0,,145,,,2184.725,19450,2,1453,-1815.275,5.37037037037037,16.1176163601587,99.95963888888889,0.04036111111111111,100.0,0.0
2023-10-10,1696946398368,18,51,52,53,NAC_012,E400022,Second Shift,,3596259,3596259,3600000,3741,3600000,,,0,0,0,,173,,,2170.8794,17844,3,3741,-1829.1205673758864,6.407407407407407,19.242218093858092,99.89608333333334,0.10391666666666667,100.0,0.0
2023-10-10,1696946778189,18,51,52,53,NAC_012,E400022,Second Shift,,377665,377665,3600000,524,378189,,,3221811,3221811,3221811,,19,,,2235.4375,17774,3,3222335,-1764.5625,0.7037037037037037,20.123654561582356,10.490694444444443,89.50930555555556,10.505250027777782,0.0
2023-10-11,1696993189557,18,51,52,53,NAC_012,E400022,First Shift,,1428263,1428263,3600000,86826,1515089,,,2084911,2084911,2084911,,62,,,2183.1155,17844,2,2171737,-1816.8846153846152,2.2962962962962963,17.363748833373123,39.67397222222222,60.32602777777778,42.08580555555555,0.0
2023-10-11,1696996799605,18,51,52,53,NAC_012,E400022,First Shift,,3118136,3118136,3600000,481864,3600000,,,0,0,0,,125,,,2193.051,18653,2,481864,-1806.9489795918366,4.62962962962963,16.035221042315023,86.61488888888888,13.385111111111112,100.0,0.0
2023-10-11,1697000383706,18,51,52,53,NAC_012,E400022,First Shift,,2550465,2550465,3600000,1049535,3600000,,,0,0,0,,87,,,2175.5715,19370,1,1049535,-1824.4285714285716,3.2222222222222223,13.644570695931918,70.84625,29.153750000000002,100.0,0.0
2023-10-11,1697000823255,18,51,52,53,NAC_012,E400022,First Shift,,414698,414698,3600000,8557,423255,,,3176745,3176745,3176745,,11,,,2162.9,30122,2,3185302,-1837.1,0.4074074074074074,10.610130745747508,11.519388888888889,88.4806111111111,11.757083361111116,0.0
2023-10-13,1697165999620,18,51,52,53,NAC_012,E400022,First Shift,,586791,586791,3600000,380,587171,,,3012829,3012829,3012829,,14,,,2992.2307,25044,1,3013209,-1007.769230769231,0.5185185185185185,9.543431988561515,16.29975,83.70025,16.310305555555555,0.0
2023-10-13,1697169598297,18,51,52,53,NAC_012,E400022,First Shift,,3596520,3596520,3600000,3480,3600000,,,0,0,0,,184,,,2163.3088,16354,3,3480,-1836.691275167785,6.814814814814815,20.464226530090198,99.90333333333334,0.09666666666666666,100.0,0.0
2023-10-13,1697173199575,18,51,52,53,NAC_012,E400022,First Shift,,3599101,3599101,3600000,899,3600000,,,0,0,0,,184,,,2174.6904,16385,3,899,-1825.309677419355,6.814814814814815,20.449551151801522,99.97502777777778,0.02497222222222222,100.0,0.0
2023-10-13,1697176798106,18,51,52,53,NAC_012,E400022,First Shift,,3596184,3596184,3600000,3816,3600000,,,0,0,0,,185,,,2172.8518,16394,3,3816,-1827.1481481481483,6.851851851851852,20.57736756517464,99.894,0.106,100.0,0.0
2023-10-13,1697180398904,18,51,52,53,NAC_012,E400022,First Shift,,3598630,3598630,3600000,1370,3600000,,,0,0,0,,187,,,2175.5898,16430,3,1370,-1824.4102564102564,6.925925925925926,20.785687886779137,99.96194444444444,0.03805555555555555,100.0,0.0
2023-10-13,1697182304881,18,51,52,53,NAC_012,E400022,First Shift,,1826382,1826382,3600000,78499,1904881,,,1695119,1695119,1695119,,92,,,2184.077,16550,3,1773618,-1815.9230769230771,3.4074074074074074,20.14912542940086,50.73283333333334,49.26716666666667,52.91336113888889,0.0
2023-10-13,1697187594832,18,51,52,53,NAC_012,E400022,First Shift,,3201763,3201763,3600000,66233,3267996,,,332004,332004,332004,,130,,,2204.233,19346,2,398237,-1795.7669902912621,4.814814814814815,16.24105219530615,88.93786111111112,11.062138888888889,90.77766666666666,0.0
2023-10-13,1697191199339,18,51,52,53,NAC_012,E400022,First Shift,,3587350,3587350,3600000,12650,3600000,,,0,0,0,,153,,,2187.0322,19409,3,12650,-1812.967741935484,5.666666666666667,17.05994675735571,99.64861111111111,0.35138888888888886,100.0,0.0
2023-10-13,1697194797688,18,51,52,53,NAC_012,E400022,Second Shift,,3596050,3596050,3600000,3950,3600000,,,0,0,0,,161,,,2181.3623,17808,3,3950,-1818.6376811594205,5.962962962962963,17.908538535337385,99.89027777777778,0.10972222222222223,100.0,0.0
2023-10-13,1697198394873,18,51,52,53,NAC_012,E400022,Second Shift,,2975474,2975474,3600000,624526,3600000,,,0,0,0,,124,,,2221.8333,20065,2,624526,-1778.1666666666665,4.592592592592593,16.669612975949377,82.65205555555556,17.347944444444444,100.0,0.0
2023-10-13,1697201998450,18,51,52,53,NAC_012,E400022,Second Shift,,1787332,1787332,3600000,5001,1792333,,,1807667,1807667,1807667,,67,,,2276.06,20931,2,1812668,-1723.94,2.4814814814814814,14.994416258423168,49.648111111111106,50.35188888888889,49.78702777777778,0.0
2023-10-13,1697205599704,18,51,52,53,NAC_012,E400022,Second Shift,,3598863,3598863,3600000,1137,3600000,,,0,0,0,,172,,,2175.6223,17863,3,1137,-1824.3777777777777,6.37037037037037,19.11714894398592,99.96841666666667,0.03158333333333333,100.0,0.0
2023-10-13,1697205688389,18,51,52,53,NAC_012,E400022,Second Shift,,86510,86510,3600000,1879,88389,,,3511611,3511611,3511611,,4,,,2159.0,17855,3,3513490,-1841.0,0.14814814814814814,18.494971679574615,2.4030555555555555,97.59694444444445,2.4552500277777822,0.0
2023-10-14,1697252399142,18,51,52,53,NAC_012,E400022,First Shift,,1387345,1387345,3600000,858,1388203,,,2211797,2211797,2211797,,63,,,2146.4717,17870,3,2212655,-1853.5283018867926,2.3333333333333335,18.16419131506583,38.53736111111111,61.46263888888889,38.561194444444446,0.0
2023-10-14,1697255998361,18,51,52,53,NAC_012,E400022,First Shift,,3597058,3597058,3600000,2942,3600000,,,0,0,0,,173,,,2160.9412,17856,3,2942,-1839.0588235294117,6.407407407407407,19.23794389748511,99.91827777777777,0.08172222222222222,100.0,0.0
2023-10-14,1697259599707,18,51,52,53,NAC_012,E400022,First Shift,,3530375,3530375,3600000,69625,3600000,,,0,0,0,,154,,,2179.5715,17852,3,69625,-1820.4285714285716,5.703703703703703,17.448571327408562,98.06597222222221,1.934027777777778,100.0,0.0
2023-10-14,1697263198668,18,51,52,53,NAC_012,E400022,First Shift,,3074252,3074252,3600000,525748,3600000,,,0,0,0,,116,,,2209.7957,20046,2,525748,-1790.2043010752686,4.296296296296297,15.093102322125837,85.39588888888889,14.604111111111113,100.0,0.0
2023-10-14,1697266799053,18,51,52,53,NAC_012,E400022,First Shift,,3454324,3454324,3600000,145676,3600000,,,0,0,0,,142,,,2168.0957,19985,2,145676,-1831.904347826087,5.2592592592592595,16.443159356215574,95.95344444444444,4.046555555555555,100.0,0.0
2023-10-14,1697270398928,18,51,52,53,NAC_012,E400022,First Shift,,3597715,3597715,3600000,2285,3600000,,,0,0,0,,169,,,2182.8,17831,3,2285,-1817.1999999999998,6.2592592592592595,18.789704020468548,99.93652777777777,0.06347222222222222,100.0,0.0
2023-10-14,1697273998272,18,51,52,53,NAC_012,E400022,First Shift,,3597124,3597124,3600000,2876,3600000,,,0,0,0,,160,,,2198.8604,19252,3,2876,-1801.1397058823532,5.925925925925926,17.791991602179962,99.92011111111111,0.0798888888888889,100.0,0.0
2023-10-14,1697277599571,18,51,52,53,NAC_012,E400022,First Shift,,3599120,3599120,3600000,880,3600000,,,0,0,0,,142,,,2193.5178,19458,2,880,-1806.4821428571427,5.2592592592592595,15.781635510902664,99.97555555555554,0.024444444444444442,100.0,0.0
2023-10-14,1697281198180,18,51,52,53,NAC_012,E400022,Second Shift,,3596441,3596441,3600000,3559,3600000,,,0,0,0,,151,,,2169.4084,19143,3,3559,-1830.5916666666667,5.592592592592593,16.7943808893292,99.90113888888888,0.09886111111111111,100.0,0.0
2023-10-14,1697284799447,18,51,52,53,NAC_012,E400022,Second Shift,,3596768,3596768,3600000,3232,3600000,,,0,0,0,,143,,,2303.0984,20733,2,3232,-1696.901639344262,5.296296296296297,15.903166398277566,99.91022222222222,0.08977777777777779,100.0,0.0
2023-10-14,1697288399880,18,51,52,53,NAC_012,E400022,Second Shift,,3598258,3598258,3600000,1742,3600000,,,0,0,0,,178,,,2144.2676,17874,3,1742,-1855.7324840764331,6.592592592592593,19.787352657869448,99.95161111111112,0.04838888888888889,100.0,0.0
2023-10-14,1697291988063,18,51,52,53,NAC_012,E400022,Second Shift,,3583464,3583464,3600000,16536,3600000,,,0,0,0,,176,,,2143.5945,17875,3,16536,-1856.4054054054054,6.518518518518518,19.645795241699094,99.54066666666667,0.4593333333333333,100.0,0.0
2023-10-15,1697338796268,18,51,52,53,NAC_012,E400022,First Shift,,1066057,1066057,3600000,3732,1069789,,,2530211,2530211,2530211,,51,,,2148.075,17822,3,2533943,-1851.9250000000002,1.8888888888888888,19.135937384211164,29.612694444444443,70.38730555555556,29.716361111111112,0.0
